NID    NIC-Addr  Node          Gemini         X  Y  Z
7554     27960   c5-1c1s1n0    c5-1c1s1g0     3  10 14
7555     27961   c5-1c1s1n1    c5-1c1s1g0     3  10 14
7552     27964   c5-1c1s0n0    c5-1c1s0g0     3  10 15
7553     27965   c5-1c1s0n1    c5-1c1s0g0     3  10 15
7550     27968   c5-1c0s0n0    c5-1c0s0g0     3  10 16
7551     27969   c5-1c0s0n1    c5-1c0s0g0     3  10 16
7548     27972   c5-1c0s1n0    c5-1c0s1g0     3  10 17
7549     27973   c5-1c0s1n1    c5-1c0s1g0     3  10 17
7546     27976   c5-1c0s2n0    c5-1c0s2g0     3  10 18
7547     27977   c5-1c0s2n1    c5-1c0s2g0     3  10 18
7544     27980   c5-1c0s3n0    c5-1c0s3g0     3  10 19
7545     27981   c5-1c0s3n1    c5-1c0s3g0     3  10 19
7542     27984   c5-1c0s4n0    c5-1c0s4g0     3  10 20
7543     27985   c5-1c0s4n1    c5-1c0s4g0     3  10 20
7540     27988   c5-1c0s5n0    c5-1c0s5g0     3  10 21
7541     27989   c5-1c0s5n1    c5-1c0s5g0     3  10 21
7538     27992   c5-1c0s6n0    c5-1c0s6g0     3  10 22
7539     27993   c5-1c0s6n1    c5-1c0s6g0     3  10 22
7536     27996   c5-1c0s7n0    c5-1c0s7g0     3  10 23
7537     27997   c5-1c0s7n1    c5-1c0s7g0     3  10 23
7488     28032   c5-1c2s0n2    c5-1c2s0g1     3  11 0 
7489     28033   c5-1c2s0n3    c5-1c2s0g1     3  11 0 
7490     28036   c5-1c2s1n2    c5-1c2s1g1     3  11 1 
7491     28037   c5-1c2s1n3    c5-1c2s1g1     3  11 1 
7492     28040   c5-1c2s2n2    c5-1c2s2g1     3  11 2 
7493     28041   c5-1c2s2n3    c5-1c2s2g1     3  11 2 
7494     28044   c5-1c2s3n2    c5-1c2s3g1     3  11 3 
7495     28045   c5-1c2s3n3    c5-1c2s3g1     3  11 3 
7496     28048   c5-1c2s4n2    c5-1c2s4g1     3  11 4 
7497     28049   c5-1c2s4n3    c5-1c2s4g1     3  11 4 
7498     28052   c5-1c2s5n2    c5-1c2s5g1     3  11 5 
7499     28053   c5-1c2s5n3    c5-1c2s5g1     3  11 5 
7500     28056   c5-1c2s6n2    c5-1c2s6g1     3  11 6 
7501     28057   c5-1c2s6n3    c5-1c2s6g1     3  11 6 
7502     28060   c5-1c2s7n2    c5-1c2s7g1     3  11 7 
7503     28061   c5-1c2s7n3    c5-1c2s7g1     3  11 7 
7504     28064   c5-1c1s7n2    c5-1c1s7g1     3  11 8 
7505     28065   c5-1c1s7n3    c5-1c1s7g1     3  11 8 
7506     28068   c5-1c1s6n2    c5-1c1s6g1     3  11 9 
7507     28069   c5-1c1s6n3    c5-1c1s6g1     3  11 9 
7508     28072   c5-1c1s5n2    c5-1c1s5g1     3  11 10
7509     28073   c5-1c1s5n3    c5-1c1s5g1     3  11 10
7510     28076   c5-1c1s4n2    c5-1c1s4g1     3  11 11
7511     28077   c5-1c1s4n3    c5-1c1s4g1     3  11 11
7512     28080   c5-1c1s3n2    c5-1c1s3g1     3  11 12
7513     28081   c5-1c1s3n3    c5-1c1s3g1     3  11 12
7514     28084   c5-1c1s2n2    c5-1c1s2g1     3  11 13
7515     28085   c5-1c1s2n3    c5-1c1s2g1     3  11 13
7516     28088   c5-1c1s1n2    c5-1c1s1g1     3  11 14
7517     28089   c5-1c1s1n3    c5-1c1s1g1     3  11 14
7518     28092   c5-1c1s0n2    c5-1c1s0g1     3  11 15
7519     28093   c5-1c1s0n3    c5-1c1s0g1     3  11 15
7520     28096   c5-1c0s0n2    c5-1c0s0g1     3  11 16
7521     28097   c5-1c0s0n3    c5-1c0s0g1     3  11 16
7522     28100   c5-1c0s1n2    c5-1c0s1g1     3  11 17
7523     28101   c5-1c0s1n3    c5-1c0s1g1     3  11 17
7524     28104   c5-1c0s2n2    c5-1c0s2g1     3  11 18
7525     28105   c5-1c0s2n3    c5-1c0s2g1     3  11 18
7526     28108   c5-1c0s3n2    c5-1c0s3g1     3  11 19
7527     28109   c5-1c0s3n3    c5-1c0s3g1     3  11 19
7528     28112   c5-1c0s4n2    c5-1c0s4g1     3  11 20
7529     28113   c5-1c0s4n3    c5-1c0s4g1     3  11 20
7530     28116   c5-1c0s5n2    c5-1c0s5g1     3  11 21
7531     28117   c5-1c0s5n3    c5-1c0s5g1     3  11 21
7532     28120   c5-1c0s6n2    c5-1c0s6g1     3  11 22
7533     28121   c5-1c0s6n3    c5-1c0s6g1     3  11 22
7534     28124   c5-1c0s7n2    c5-1c0s7g1     3  11 23
7535     28125   c5-1c0s7n3    c5-1c0s7g1     3  11 23
6912     24576   c7-0c0s0n0    c7-0c0s0g0     4  0  0 
6913     24577   c7-0c0s0n1    c7-0c0s0g0     4  0  0 
6914     24580   c7-0c0s1n0    c7-0c0s1g0     4  0  1 
6915     24581   c7-0c0s1n1    c7-0c0s1g0     4  0  1 
6916     24584   c7-0c0s2n0    c7-0c0s2g0     4  0  2 
6917     24585   c7-0c0s2n1    c7-0c0s2g0     4  0  2 
6918     24588   c7-0c0s3n0    c7-0c0s3g0     4  0  3 
6919     24589   c7-0c0s3n1    c7-0c0s3g0     4  0  3 
6920     24592   c7-0c0s4n0    c7-0c0s4g0     4  0  4 
6921     24593   c7-0c0s4n1    c7-0c0s4g0     4  0  4 
6922     24596   c7-0c0s5n0    c7-0c0s5g0     4  0  5 
6923     24597   c7-0c0s5n1    c7-0c0s5g0     4  0  5 
6924     24600   c7-0c0s6n0    c7-0c0s6g0     4  0  6 
6925     24601   c7-0c0s6n1    c7-0c0s6g0     4  0  6 
6926     24604   c7-0c0s7n0    c7-0c0s7g0     4  0  7 
6927     24605   c7-0c0s7n1    c7-0c0s7g0     4  0  7 
6928     24608   c7-0c1s7n0    c7-0c1s7g0     4  0  8 
6929     24609   c7-0c1s7n1    c7-0c1s7g0     4  0  8 
6930     24612   c7-0c1s6n0    c7-0c1s6g0     4  0  9 
6931     24613   c7-0c1s6n1    c7-0c1s6g0     4  0  9 
6932     24616   c7-0c1s5n0    c7-0c1s5g0     4  0  10
6933     24617   c7-0c1s5n1    c7-0c1s5g0     4  0  10
6934     24620   c7-0c1s4n0    c7-0c1s4g0     4  0  11
6935     24621   c7-0c1s4n1    c7-0c1s4g0     4  0  11
6936     24624   c7-0c1s3n0    c7-0c1s3g0     4  0  12
6937     24625   c7-0c1s3n1    c7-0c1s3g0     4  0  12
6938     24628   c7-0c1s2n0    c7-0c1s2g0     4  0  13
6939     24629   c7-0c1s2n1    c7-0c1s2g0     4  0  13
6940     24632   c7-0c1s1n0    c7-0c1s1g0     4  0  14
6941     24633   c7-0c1s1n1    c7-0c1s1g0     4  0  14
6942     24636   c7-0c1s0n0    c7-0c1s0g0     4  0  15
6943     24637   c7-0c1s0n1    c7-0c1s0g0     4  0  15
6944     24640   c7-0c2s0n0    c7-0c2s0g0     4  0  16
6945     24641   c7-0c2s0n1    c7-0c2s0g0     4  0  16
6946     24644   c7-0c2s1n0    c7-0c2s1g0     4  0  17
6947     24645   c7-0c2s1n1    c7-0c2s1g0     4  0  17
6948     24648   c7-0c2s2n0    c7-0c2s2g0     4  0  18
6949     24649   c7-0c2s2n1    c7-0c2s2g0     4  0  18
6950     24652   c7-0c2s3n0    c7-0c2s3g0     4  0  19
6951     24653   c7-0c2s3n1    c7-0c2s3g0     4  0  19
6952     24656   c7-0c2s4n0    c7-0c2s4g0     4  0  20
6953     24657   c7-0c2s4n1    c7-0c2s4g0     4  0  20
6954     24660   c7-0c2s5n0    c7-0c2s5g0     4  0  21
6955     24661   c7-0c2s5n1    c7-0c2s5g0     4  0  21
6956     24664   c7-0c2s6n0    c7-0c2s6g0     4  0  22
6957     24665   c7-0c2s6n1    c7-0c2s6g0     4  0  22
6958     24668   c7-0c2s7n0    c7-0c2s7g0     4  0  23
6959     24669   c7-0c2s7n1    c7-0c2s7g0     4  0  23
7006     24704   c7-0c0s0n2    c7-0c0s0g1     4  1  0 
7007     24705   c7-0c0s0n3    c7-0c0s0g1     4  1  0 
7004     24708   c7-0c0s1n2    c7-0c0s1g1     4  1  1 
7005     24709   c7-0c0s1n3    c7-0c0s1g1     4  1  1 
7002     24712   c7-0c0s2n2    c7-0c0s2g1     4  1  2 
7003     24713   c7-0c0s2n3    c7-0c0s2g1     4  1  2 
7000     24716   c7-0c0s3n2    c7-0c0s3g1     4  1  3 
7001     24717   c7-0c0s3n3    c7-0c0s3g1     4  1  3 
6998     24720   c7-0c0s4n2    c7-0c0s4g1     4  1  4 
6999     24721   c7-0c0s4n3    c7-0c0s4g1     4  1  4 
6996     24724   c7-0c0s5n2    c7-0c0s5g1     4  1  5 
6997     24725   c7-0c0s5n3    c7-0c0s5g1     4  1  5 
6994     24728   c7-0c0s6n2    c7-0c0s6g1     4  1  6 
6995     24729   c7-0c0s6n3    c7-0c0s6g1     4  1  6 
6992     24732   c7-0c0s7n2    c7-0c0s7g1     4  1  7 
6993     24733   c7-0c0s7n3    c7-0c0s7g1     4  1  7 
6990     24736   c7-0c1s7n2    c7-0c1s7g1     4  1  8 
6991     24737   c7-0c1s7n3    c7-0c1s7g1     4  1  8 
6988     24740   c7-0c1s6n2    c7-0c1s6g1     4  1  9 
6989     24741   c7-0c1s6n3    c7-0c1s6g1     4  1  9 
6986     24744   c7-0c1s5n2    c7-0c1s5g1     4  1  10
6987     24745   c7-0c1s5n3    c7-0c1s5g1     4  1  10
6984     24748   c7-0c1s4n2    c7-0c1s4g1     4  1  11
6985     24749   c7-0c1s4n3    c7-0c1s4g1     4  1  11
6982     24752   c7-0c1s3n2    c7-0c1s3g1     4  1  12
6983     24753   c7-0c1s3n3    c7-0c1s3g1     4  1  12
6980     24756   c7-0c1s2n2    c7-0c1s2g1     4  1  13
6981     24757   c7-0c1s2n3    c7-0c1s2g1     4  1  13
6978     24760   c7-0c1s1n2    c7-0c1s1g1     4  1  14
6979     24761   c7-0c1s1n3    c7-0c1s1g1     4  1  14
6976     24764   c7-0c1s0n2    c7-0c1s0g1     4  1  15
6977     24765   c7-0c1s0n3    c7-0c1s0g1     4  1  15
6974     24768   c7-0c2s0n2    c7-0c2s0g1     4  1  16
6975     24769   c7-0c2s0n3    c7-0c2s0g1     4  1  16
6972     24772   c7-0c2s1n2    c7-0c2s1g1     4  1  17
6973     24773   c7-0c2s1n3    c7-0c2s1g1     4  1  17
6970     24776   c7-0c2s2n2    c7-0c2s2g1     4  1  18
6971     24777   c7-0c2s2n3    c7-0c2s2g1     4  1  18
6968     24780   c7-0c2s3n2    c7-0c2s3g1     4  1  19
6969     24781   c7-0c2s3n3    c7-0c2s3g1     4  1  19
6966     24784   c7-0c2s4n2    c7-0c2s4g1     4  1  20
6967     24785   c7-0c2s4n3    c7-0c2s4g1     4  1  20
6964     24788   c7-0c2s5n2    c7-0c2s5g1     4  1  21
6965     24789   c7-0c2s5n3    c7-0c2s5g1     4  1  21
6962     24792   c7-0c2s6n2    c7-0c2s6g1     4  1  22
6963     24793   c7-0c2s6n3    c7-0c2s6g1     4  1  22
6960     24796   c7-0c2s7n2    c7-0c2s7g1     4  1  23
6961     24797   c7-0c2s7n3    c7-0c2s7g1     4  1  23
7008     24832   c7-2c2s0n0    c7-2c2s0g0     4  2  0 
7009     24833   c7-2c2s0n1    c7-2c2s0g0     4  2  0 
7010     24836   c7-2c2s1n0    c7-2c2s1g0     4  2  1 
7011     24837   c7-2c2s1n1    c7-2c2s1g0     4  2  1 
7012     24840   c7-2c2s2n0    c7-2c2s2g0     4  2  2 
7013     24841   c7-2c2s2n1    c7-2c2s2g0     4  2  2 
7014     24844   c7-2c2s3n0    c7-2c2s3g0     4  2  3 
7015     24845   c7-2c2s3n1    c7-2c2s3g0     4  2  3 
7016     24848   c7-2c2s4n0    c7-2c2s4g0     4  2  4 
7017     24849   c7-2c2s4n1    c7-2c2s4g0     4  2  4 
7018     24852   c7-2c2s5n0    c7-2c2s5g0     4  2  5 
7019     24853   c7-2c2s5n1    c7-2c2s5g0     4  2  5 
7020     24856   c7-2c2s6n0    c7-2c2s6g0     4  2  6 
7021     24857   c7-2c2s6n1    c7-2c2s6g0     4  2  6 
7022     24860   c7-2c2s7n0    c7-2c2s7g0     4  2  7 
7023     24861   c7-2c2s7n1    c7-2c2s7g0     4  2  7 
7024     24864   c7-2c1s7n0    c7-2c1s7g0     4  2  8 
7025     24865   c7-2c1s7n1    c7-2c1s7g0     4  2  8 
7026     24868   c7-2c1s6n0    c7-2c1s6g0     4  2  9 
7027     24869   c7-2c1s6n1    c7-2c1s6g0     4  2  9 
7028     24872   c7-2c1s5n0    c7-2c1s5g0     4  2  10
7029     24873   c7-2c1s5n1    c7-2c1s5g0     4  2  10
7030     24876   c7-2c1s4n0    c7-2c1s4g0     4  2  11
7031     24877   c7-2c1s4n1    c7-2c1s4g0     4  2  11
7032     24880   c7-2c1s3n0    c7-2c1s3g0     4  2  12
7033     24881   c7-2c1s3n1    c7-2c1s3g0     4  2  12
7034     24884   c7-2c1s2n0    c7-2c1s2g0     4  2  13
7035     24885   c7-2c1s2n1    c7-2c1s2g0     4  2  13
7036     24888   c7-2c1s1n0    c7-2c1s1g0     4  2  14
7037     24889   c7-2c1s1n1    c7-2c1s1g0     4  2  14
7038     24892   c7-2c1s0n0    c7-2c1s0g0     4  2  15
7039     24893   c7-2c1s0n1    c7-2c1s0g0     4  2  15
7040     24896   c7-2c0s0n0    c7-2c0s0g0     4  2  16
7041     24897   c7-2c0s0n1    c7-2c0s0g0     4  2  16
7042     24900   c7-2c0s1n0    c7-2c0s1g0     4  2  17
7043     24901   c7-2c0s1n1    c7-2c0s1g0     4  2  17
7044     24904   c7-2c0s2n0    c7-2c0s2g0     4  2  18
7045     24905   c7-2c0s2n1    c7-2c0s2g0     4  2  18
7046     24908   c7-2c0s3n0    c7-2c0s3g0     4  2  19
7047     24909   c7-2c0s3n1    c7-2c0s3g0     4  2  19
7048     24912   c7-2c0s4n0    c7-2c0s4g0     4  2  20
7049     24913   c7-2c0s4n1    c7-2c0s4g0     4  2  20
7050     24916   c7-2c0s5n0    c7-2c0s5g0     4  2  21
7051     24917   c7-2c0s5n1    c7-2c0s5g0     4  2  21
7052     24920   c7-2c0s6n0    c7-2c0s6g0     4  2  22
7053     24921   c7-2c0s6n1    c7-2c0s6g0     4  2  22
7054     24924   c7-2c0s7n0    c7-2c0s7g0     4  2  23
7055     24925   c7-2c0s7n1    c7-2c0s7g0     4  2  23
7102     24960   c7-2c2s0n2    c7-2c2s0g1     4  3  0 
7103     24961   c7-2c2s0n3    c7-2c2s0g1     4  3  0 
7100     24964   c7-2c2s1n2    c7-2c2s1g1     4  3  1 
7101     24965   c7-2c2s1n3    c7-2c2s1g1     4  3  1 
7098     24968   c7-2c2s2n2    c7-2c2s2g1     4  3  2 
7099     24969   c7-2c2s2n3    c7-2c2s2g1     4  3  2 
7096     24972   c7-2c2s3n2    c7-2c2s3g1     4  3  3 
7097     24973   c7-2c2s3n3    c7-2c2s3g1     4  3  3 
7094     24976   c7-2c2s4n2    c7-2c2s4g1     4  3  4 
7095     24977   c7-2c2s4n3    c7-2c2s4g1     4  3  4 
7092     24980   c7-2c2s5n2    c7-2c2s5g1     4  3  5 
7093     24981   c7-2c2s5n3    c7-2c2s5g1     4  3  5 
7090     24984   c7-2c2s6n2    c7-2c2s6g1     4  3  6 
7091     24985   c7-2c2s6n3    c7-2c2s6g1     4  3  6 
7088     24988   c7-2c2s7n2    c7-2c2s7g1     4  3  7 
7089     24989   c7-2c2s7n3    c7-2c2s7g1     4  3  7 
7086     24992   c7-2c1s7n2    c7-2c1s7g1     4  3  8 
7087     24993   c7-2c1s7n3    c7-2c1s7g1     4  3  8 
7084     24996   c7-2c1s6n2    c7-2c1s6g1     4  3  9 
7085     24997   c7-2c1s6n3    c7-2c1s6g1     4  3  9 
7082     25000   c7-2c1s5n2    c7-2c1s5g1     4  3  10
7083     25001   c7-2c1s5n3    c7-2c1s5g1     4  3  10
7080     25004   c7-2c1s4n2    c7-2c1s4g1     4  3  11
7081     25005   c7-2c1s4n3    c7-2c1s4g1     4  3  11
7078     25008   c7-2c1s3n2    c7-2c1s3g1     4  3  12
7079     25009   c7-2c1s3n3    c7-2c1s3g1     4  3  12
7076     25012   c7-2c1s2n2    c7-2c1s2g1     4  3  13
7077     25013   c7-2c1s2n3    c7-2c1s2g1     4  3  13
7074     25016   c7-2c1s1n2    c7-2c1s1g1     4  3  14
7075     25017   c7-2c1s1n3    c7-2c1s1g1     4  3  14
7072     25020   c7-2c1s0n2    c7-2c1s0g1     4  3  15
7073     25021   c7-2c1s0n3    c7-2c1s0g1     4  3  15
7070     25024   c7-2c0s0n2    c7-2c0s0g1     4  3  16
7071     25025   c7-2c0s0n3    c7-2c0s0g1     4  3  16
7068     25028   c7-2c0s1n2    c7-2c0s1g1     4  3  17
7069     25029   c7-2c0s1n3    c7-2c0s1g1     4  3  17
7066     25032   c7-2c0s2n2    c7-2c0s2g1     4  3  18
7067     25033   c7-2c0s2n3    c7-2c0s2g1     4  3  18
7064     25036   c7-2c0s3n2    c7-2c0s3g1     4  3  19
7065     25037   c7-2c0s3n3    c7-2c0s3g1     4  3  19
7062     25040   c7-2c0s4n2    c7-2c0s4g1     4  3  20
7063     25041   c7-2c0s4n3    c7-2c0s4g1     4  3  20
7060     25044   c7-2c0s5n2    c7-2c0s5g1     4  3  21
7061     25045   c7-2c0s5n3    c7-2c0s5g1     4  3  21
7058     25048   c7-2c0s6n2    c7-2c0s6g1     4  3  22
7059     25049   c7-2c0s6n3    c7-2c0s6g1     4  3  22
7056     25052   c7-2c0s7n2    c7-2c0s7g1     4  3  23
7057     25053   c7-2c0s7n3    c7-2c0s7g1     4  3  23
7104     25088   c7-4c0s0n0    c7-4c0s0g0     4  4  0 
7105     25089   c7-4c0s0n1    c7-4c0s0g0     4  4  0 
7106     25092   c7-4c0s1n0    c7-4c0s1g0     4  4  1 
7107     25093   c7-4c0s1n1    c7-4c0s1g0     4  4  1 
7108     25096   c7-4c0s2n0    c7-4c0s2g0     4  4  2 
7109     25097   c7-4c0s2n1    c7-4c0s2g0     4  4  2 
7110     25100   c7-4c0s3n0    c7-4c0s3g0     4  4  3 
7111     25101   c7-4c0s3n1    c7-4c0s3g0     4  4  3 
7112     25104   c7-4c0s4n0    c7-4c0s4g0     4  4  4 
7113     25105   c7-4c0s4n1    c7-4c0s4g0     4  4  4 
7114     25108   c7-4c0s5n0    c7-4c0s5g0     4  4  5 
7115     25109   c7-4c0s5n1    c7-4c0s5g0     4  4  5 
7116     25112   c7-4c0s6n0    c7-4c0s6g0     4  4  6 
7117     25113   c7-4c0s6n1    c7-4c0s6g0     4  4  6 
7118     25116   c7-4c0s7n0    c7-4c0s7g0     4  4  7 
7119     25117   c7-4c0s7n1    c7-4c0s7g0     4  4  7 
7120     25120   c7-4c1s7n0    c7-4c1s7g0     4  4  8 
7121     25121   c7-4c1s7n1    c7-4c1s7g0     4  4  8 
7122     25124   c7-4c1s6n0    c7-4c1s6g0     4  4  9 
7123     25125   c7-4c1s6n1    c7-4c1s6g0     4  4  9 
7124     25128   c7-4c1s5n0    c7-4c1s5g0     4  4  10
7125     25129   c7-4c1s5n1    c7-4c1s5g0     4  4  10
7126     25132   c7-4c1s4n0    c7-4c1s4g0     4  4  11
7127     25133   c7-4c1s4n1    c7-4c1s4g0     4  4  11
7128     25136   c7-4c1s3n0    c7-4c1s3g0     4  4  12
7129     25137   c7-4c1s3n1    c7-4c1s3g0     4  4  12
7130     25140   c7-4c1s2n0    c7-4c1s2g0     4  4  13
7131     25141   c7-4c1s2n1    c7-4c1s2g0     4  4  13
7132     25144   c7-4c1s1n0    c7-4c1s1g0     4  4  14
7133     25145   c7-4c1s1n1    c7-4c1s1g0     4  4  14
7134     25148   c7-4c1s0n0    c7-4c1s0g0     4  4  15
7135     25149   c7-4c1s0n1    c7-4c1s0g0     4  4  15
7136     25152   c7-4c2s0n0    c7-4c2s0g0     4  4  16
7137     25153   c7-4c2s0n1    c7-4c2s0g0     4  4  16
7138     25156   c7-4c2s1n0    c7-4c2s1g0     4  4  17
7139     25157   c7-4c2s1n1    c7-4c2s1g0     4  4  17
7140     25160   c7-4c2s2n0    c7-4c2s2g0     4  4  18
7141     25161   c7-4c2s2n1    c7-4c2s2g0     4  4  18
7142     25164   c7-4c2s3n0    c7-4c2s3g0     4  4  19
7143     25165   c7-4c2s3n1    c7-4c2s3g0     4  4  19
7144     25168   c7-4c2s4n0    c7-4c2s4g0     4  4  20
7145     25169   c7-4c2s4n1    c7-4c2s4g0     4  4  20
7146     25172   c7-4c2s5n0    c7-4c2s5g0     4  4  21
7147     25173   c7-4c2s5n1    c7-4c2s5g0     4  4  21
7148     25176   c7-4c2s6n0    c7-4c2s6g0     4  4  22
7149     25177   c7-4c2s6n1    c7-4c2s6g0     4  4  22
7150     25180   c7-4c2s7n0    c7-4c2s7g0     4  4  23
7151     25181   c7-4c2s7n1    c7-4c2s7g0     4  4  23
7198     25216   c7-4c0s0n2    c7-4c0s0g1     4  5  0 
7199     25217   c7-4c0s0n3    c7-4c0s0g1     4  5  0 
7196     25220   c7-4c0s1n2    c7-4c0s1g1     4  5  1 
7197     25221   c7-4c0s1n3    c7-4c0s1g1     4  5  1 
7194     25224   c7-4c0s2n2    c7-4c0s2g1     4  5  2 
7195     25225   c7-4c0s2n3    c7-4c0s2g1     4  5  2 
7192     25228   c7-4c0s3n2    c7-4c0s3g1     4  5  3 
7193     25229   c7-4c0s3n3    c7-4c0s3g1     4  5  3 
7190     25232   c7-4c0s4n2    c7-4c0s4g1     4  5  4 
7191     25233   c7-4c0s4n3    c7-4c0s4g1     4  5  4 
7188     25236   c7-4c0s5n2    c7-4c0s5g1     4  5  5 
7189     25237   c7-4c0s5n3    c7-4c0s5g1     4  5  5 
7186     25240   c7-4c0s6n2    c7-4c0s6g1     4  5  6 
7187     25241   c7-4c0s6n3    c7-4c0s6g1     4  5  6 
7184     25244   c7-4c0s7n2    c7-4c0s7g1     4  5  7 
7185     25245   c7-4c0s7n3    c7-4c0s7g1     4  5  7 
7182     25248   c7-4c1s7n2    c7-4c1s7g1     4  5  8 
7183     25249   c7-4c1s7n3    c7-4c1s7g1     4  5  8 
7180     25252   c7-4c1s6n2    c7-4c1s6g1     4  5  9 
7181     25253   c7-4c1s6n3    c7-4c1s6g1     4  5  9 
7178     25256   c7-4c1s5n2    c7-4c1s5g1     4  5  10
7179     25257   c7-4c1s5n3    c7-4c1s5g1     4  5  10
7176     25260   c7-4c1s4n2    c7-4c1s4g1     4  5  11
7177     25261   c7-4c1s4n3    c7-4c1s4g1     4  5  11
7174     25264   c7-4c1s3n2    c7-4c1s3g1     4  5  12
7175     25265   c7-4c1s3n3    c7-4c1s3g1     4  5  12
7172     25268   c7-4c1s2n2    c7-4c1s2g1     4  5  13
7173     25269   c7-4c1s2n3    c7-4c1s2g1     4  5  13
7170     25272   c7-4c1s1n2    c7-4c1s1g1     4  5  14
7171     25273   c7-4c1s1n3    c7-4c1s1g1     4  5  14
7168     25276   c7-4c1s0n2    c7-4c1s0g1     4  5  15
7169     25277   c7-4c1s0n3    c7-4c1s0g1     4  5  15
7166     25280   c7-4c2s0n2    c7-4c2s0g1     4  5  16
7167     25281   c7-4c2s0n3    c7-4c2s0g1     4  5  16
7164     25284   c7-4c2s1n2    c7-4c2s1g1     4  5  17
7165     25285   c7-4c2s1n3    c7-4c2s1g1     4  5  17
7162     25288   c7-4c2s2n2    c7-4c2s2g1     4  5  18
7163     25289   c7-4c2s2n3    c7-4c2s2g1     4  5  18
7160     25292   c7-4c2s3n2    c7-4c2s3g1     4  5  19
7161     25293   c7-4c2s3n3    c7-4c2s3g1     4  5  19
7158     25296   c7-4c2s4n2    c7-4c2s4g1     4  5  20
7159     25297   c7-4c2s4n3    c7-4c2s4g1     4  5  20
7156     25300   c7-4c2s5n2    c7-4c2s5g1     4  5  21
7157     25301   c7-4c2s5n3    c7-4c2s5g1     4  5  21
7154     25304   c7-4c2s6n2    c7-4c2s6g1     4  5  22
7155     25305   c7-4c2s6n3    c7-4c2s6g1     4  5  22
7152     25308   c7-4c2s7n2    c7-4c2s7g1     4  5  23
7153     25309   c7-4c2s7n3    c7-4c2s7g1     4  5  23
7200     25344   c7-5c2s0n0    c7-5c2s0g0     4  6  0 
7201     25345   c7-5c2s0n1    c7-5c2s0g0     4  6  0 
7202     25348   c7-5c2s1n0    c7-5c2s1g0     4  6  1 
7203     25349   c7-5c2s1n1    c7-5c2s1g0     4  6  1 
7204     25352   c7-5c2s2n0    c7-5c2s2g0     4  6  2 
7205     25353   c7-5c2s2n1    c7-5c2s2g0     4  6  2 
7206     25356   c7-5c2s3n0    c7-5c2s3g0     4  6  3 
7207     25357   c7-5c2s3n1    c7-5c2s3g0     4  6  3 
7208     25360   c7-5c2s4n0    c7-5c2s4g0     4  6  4 
7209     25361   c7-5c2s4n1    c7-5c2s4g0     4  6  4 
7210     25364   c7-5c2s5n0    c7-5c2s5g0     4  6  5 
7211     25365   c7-5c2s5n1    c7-5c2s5g0     4  6  5 
7212     25368   c7-5c2s6n0    c7-5c2s6g0     4  6  6 
7213     25369   c7-5c2s6n1    c7-5c2s6g0     4  6  6 
7214     25372   c7-5c2s7n0    c7-5c2s7g0     4  6  7 
7215     25373   c7-5c2s7n1    c7-5c2s7g0     4  6  7 
7216     25376   c7-5c1s7n0    c7-5c1s7g0     4  6  8 
7217     25377   c7-5c1s7n1    c7-5c1s7g0     4  6  8 
7218     25380   c7-5c1s6n0    c7-5c1s6g0     4  6  9 
7219     25381   c7-5c1s6n1    c7-5c1s6g0     4  6  9 
7220     25384   c7-5c1s5n0    c7-5c1s5g0     4  6  10
7221     25385   c7-5c1s5n1    c7-5c1s5g0     4  6  10
7222     25388   c7-5c1s4n0    c7-5c1s4g0     4  6  11
7223     25389   c7-5c1s4n1    c7-5c1s4g0     4  6  11
7224     25392   c7-5c1s3n0    c7-5c1s3g0     4  6  12
7225     25393   c7-5c1s3n1    c7-5c1s3g0     4  6  12
7226     25396   c7-5c1s2n0    c7-5c1s2g0     4  6  13
7227     25397   c7-5c1s2n1    c7-5c1s2g0     4  6  13
7228     25400   c7-5c1s1n0    c7-5c1s1g0     4  6  14
7229     25401   c7-5c1s1n1    c7-5c1s1g0     4  6  14
7230     25404   c7-5c1s0n0    c7-5c1s0g0     4  6  15
7231     25405   c7-5c1s0n1    c7-5c1s0g0     4  6  15
7232     25408   c7-5c0s0n0    c7-5c0s0g0     4  6  16
7233     25409   c7-5c0s0n1    c7-5c0s0g0     4  6  16
7234     25412   c7-5c0s1n0    c7-5c0s1g0     4  6  17
7235     25413   c7-5c0s1n1    c7-5c0s1g0     4  6  17
7236     25416   c7-5c0s2n0    c7-5c0s2g0     4  6  18
7237     25417   c7-5c0s2n1    c7-5c0s2g0     4  6  18
7238     25420   c7-5c0s3n0    c7-5c0s3g0     4  6  19
7239     25421   c7-5c0s3n1    c7-5c0s3g0     4  6  19
7240     25424   c7-5c0s4n0    c7-5c0s4g0     4  6  20
7241     25425   c7-5c0s4n1    c7-5c0s4g0     4  6  20
7242     25428   c7-5c0s5n0    c7-5c0s5g0     4  6  21
7243     25429   c7-5c0s5n1    c7-5c0s5g0     4  6  21
7244     25432   c7-5c0s6n0    c7-5c0s6g0     4  6  22
7245     25433   c7-5c0s6n1    c7-5c0s6g0     4  6  22
7246     25436   c7-5c0s7n0    c7-5c0s7g0     4  6  23
7247     25437   c7-5c0s7n1    c7-5c0s7g0     4  6  23
7294     25472   c7-5c2s0n2    c7-5c2s0g1     4  7  0 
7295     25473   c7-5c2s0n3    c7-5c2s0g1     4  7  0 
